7968	0	-0.0037384900802381917
7968	1	0.3367194673899094
7968	2	-0.024343990077039572
7968	3	0.25891104720191377
7968	4	0.35060381860144346
7968	5	0.02909135143543757
7968	6	0.37322550751731814
7968	7	0.2822160921308075
7968	8	-0.004543151866752323
7968	9	0.05041450224197884
7968	10	0.10267984317498513
7968	11	0.10329758923378299
7968	12	0.36217599860545274
7968	13	0.2689543401279786
7968	14	0.3544816058918616
7968	15	0.38982266984639147
7968	16	0.32124574347052653
7968	17	0.5533108132788628
7968	18	0.2654666224545184
7968	19	0.1267345811462725
7968	20	0.1258905918329154
7968	21	0.15314137712850381
7968	22	0.12225353518166929
7968	23	0.3930739164789328
7968	24	0.2687757770590188
7968	25	0.5014913464800055
7968	26	0.2525968532082581
7968	27	1.0081642314534525E-4
7968	28	0.3268980962894213
7968	29	0.1982821864951892
7968	30	0.27088882605754105
7968	31	0.39185513921646475
7968	32	0.2739179598298021
7968	33	0.05506493731083745
7968	34	0.30352106097983383
7968	35	0.3052524676128858
7968	36	0.3697933811426616
7968	37	0.27019772370779166
7968	38	0.23483538056065373
7968	39	0.04979492144008082
7979	0	-0.009579355291582815
7979	1	0.45950517111922595
7979	2	0.3800817194688073
7979	3	0.3987391110606719
7979	4	0.3884845294827341
7979	5	0.3930763038527636
7979	6	0.3356205322835626
7979	7	0.3045896884449477
7979	8	0.3793590662795341
7979	9	0.3518434353459283
7979	10	0.32531397816873775
7979	11	0.36956252418156676
7979	12	0.3235237517210676
7979	13	0.5357367835273047
7979	14	0.31666630895960524
7979	15	0.32831741575306667
7979	16	0.3214584142117895
7979	17	0.3470795798561061
7979	18	0.3319318498523936
7979	19	0.3534397186825044
7979	20	0.546863269364573
7979	21	0.17510021327309236
7979	22	0.26929418797452886
7979	23	0.3140448740747091
7979	24	0.5785048371976443
7979	25	0.35935989609190255
7979	26	0.33090079987861937
7979	27	0.377689325930558
7979	28	0.3296528396985689
7979	29	0.36591218803116893
7979	30	0.33967816615708646
7979	31	0.3413205613366199
7979	32	0.3098772191397377
7979	33	0.5599234289598435
7979	34	0.3266340411898524
7979	35	0.3536954724427788
7979	36	0.35881131089662494
7979	37	0.26063259548261536
7979	38	-0.002614019424932248
7979	39	0.2507150025419049
7993	0	0.22410298602688752
7993	1	0.25813762294373016
7993	2	0.3387766567364936
7993	3	-0.0034410644993944275
7993	4	0.5150599692324329
7993	5	0.4315768503307138
7993	6	0.39501030499061185
7993	7	1.0720156537266917E-4
7993	8	0.16736333133095896
7993	9	0.04153613846325765
7993	10	0.40927158334002134
7993	11	-0.0024102997208148226
7993	12	0.3087589181350147
7993	13	0.3622713967682467
7993	14	0.37178149479274336
7993	15	0.11221699453557309
7993	16	0.3792227117684175
7993	17	0.35149738658628216
7993	18	0.28136841419760433
7993	19	0.31483867906707214
7993	20	0.2803102486532957
7993	21	0.2796141943429014
7993	22	0.2906247244985037
7993	23	0.37167602760949425
7993	24	0.3114752821184265
7993	25	0.3869621426636865
7993	26	0.28161297864331936
7993	27	0.33875222833281504
7993	28	0.3663961431618148
7993	29	0.27294835424758995
7993	30	0.37163731920800586
7993	31	0.35929360250877423
7993	32	0.4342534577066316
7993	33	0.42104305113597595
7993	34	0.27762327972347234
7993	35	0.28033076863802653
7993	36	0.4091707995923617
7993	37	0.3323043452636591
7993	38	0.29365116062415475
7993	39	0.2917913539148635
7995	0	-0.004097159080090304
7995	1	0.4910411978872117
7995	2	0.46590857647606254
7995	3	0.21318045780233097
7995	4	0.45310347058316114
7995	5	0.45984311420707497
7995	6	0.46214018965033604
7995	7	0.48670657445813603
7995	8	0.46353652614275814
7995	9	-0.004220769157463688
7995	10	0.5525011173823828
7995	11	0.5068825405097959
7995	12	0.5151543858056182
7995	13	0.5442702377861591
7995	14	-0.007544325098960317
7995	15	0.4504464331076494
7995	16	0.4864441606436552
7995	17	-0.008107611914683763
7995	18	-0.03236091792285281
7995	19	0.4800659616298965
7995	20	-0.020008938675255564
7995	21	0.4833127465117735
7995	22	0.012248658524734599
7995	23	0.06107465484513132
7995	24	0.46842271025860777
7995	25	0.024599835814602587
7995	26	0.18441118608950538
7995	27	0.19750494044029662
7995	28	0.2032112210094881
7995	29	0.015576234437227133
7995	30	0.005148399665286766
7995	31	0.4868626087755642
7995	32	-8.988541002150742E-4
7995	33	0.014177769659287569
7995	34	0.19345149469380735
7995	35	0.30737282305059327
7995	36	0.01634360589265741
7995	37	0.021948543394860985
7995	38	5.679008504448132E-4
7995	39	-8.757738800688297E-4
7995	40	0.04433370071748554
7995	41	0.01079735005198531
7995	42	0.4852303782866569
7995	43	0.1476051425413177
7995	44	0.09359768867364435
7995	45	0.011453487680291533
7995	46	0.0204291250878399
7995	47	0.023708311987928422
7995	48	0.11659497337450568
7995	49	0.010695308207072006
8002	0	-0.007062687176465843
8002	1	0.02578454430658304
8002	2	0.45676977899737853
8002	3	0.4434143248191474
8002	4	0.05014509142815229
8002	5	0.44265422838732
8002	6	0.3645290744483072
8002	7	0.41060769292070215
8002	8	0.44486582899245053
8002	9	0.11396822118717119
8002	10	0.3981744492712814
8002	11	0.4492041641805823
8002	12	0.43765482306510806
8002	13	0.44862915944571724
8002	14	0.42384468268415154
8002	15	0.3405453152652167
8002	16	0.3820666971942426
8002	17	0.47659044517427124
8002	18	0.38586667189611296
8002	19	0.31534632572359955
8002	20	0.3108981527318955
8002	21	0.35363164653529133
8002	22	0.34573473142929695
8002	23	0.3458770296020688
8002	24	0.387790538764359
8002	25	0.4462461179155459
8002	26	0.3134321025962888
8002	27	0.3580785485901924
8002	28	0.38584601505947635
8002	29	0.38737229378195587
8002	30	0.3479806574984498
8002	31	0.34527417003141175
8002	32	0.34633759225759353
8002	33	0.34573473142929695
8002	34	0.3351443391094471
8002	35	0.3837987305014053
8002	36	0.34585132508633676
8002	37	0.31412054464242345
8002	38	0.4230839463223381
8002	39	0.2601936369628436
8005	0	0.07205042916992088
8005	1	0.04698492444934744
8005	2	0.07835438929844986
8005	3	0.08615000551869868
8005	4	0.08615000551869868
8005	5	0.08615000551869868
8005	6	0.08613127483044047
8005	7	0.07250145843726827
8005	8	0.08615000551869868
8005	9	0.25394269135422937
8005	10	0.23763451297751823
8005	11	0.24674980033040225
8005	12	0.2654917085742015
8005	13	0.2750238116723025
8005	14	0.2602816076902862
8005	15	0.25838800157128666
8005	16	0.0719552420627777
8005	17	0.260856022086707
8005	18	0.08615000551869868
8005	19	0.2509788274451271
8005	20	0.2392856251227651
8005	21	0.08613127483044047
8005	22	0.23704189354195906
8005	23	0.24620112969945854
8005	24	0.08615000551869868
8005	25	0.261597063986546
8005	26	0.2498721744748967
8005	27	0.08615000551869868
8005	28	0.08613127483044047
8005	29	0.08613127483044047
8005	30	0.08615000551869868
8005	31	0.22625406981400473
8005	32	0.08615000551869868
8005	33	0.24756680616191154
8005	34	0.22937417512296493
8005	35	0.08615000551869868
8005	36	0.43952073856986634
8005	37	0.41043516183226
8005	38	0.5392860429744079
8005	39	-0.007493481494408842
8013	0	0.1978097642639459
8013	1	0.2567211511330027
8013	2	0.12767575434690476
8013	3	0.013902316397078545
8013	4	0.09936489517820865
8013	5	0.2126062478541112
8013	6	0.05185204759129036
8013	7	0.37480257273682127
8013	8	0.4735826113858834
8013	9	0.16598441339687225
8013	10	0.16460450001411753
8013	11	0.48763672870511565
8013	12	0.4341108717315171
8013	13	0.37924922590494314
8013	14	0.3548683954825888
8013	15	-0.010295820113127522
8013	16	0.1937595212108792
8013	17	0.3282292854949049
8013	18	0.09562424369710852
8013	19	0.03261804797119863
8013	20	0.17709396432603278
8013	21	0.07919898433536521
8013	22	0.5437008924028834
8013	23	0.33294035574216907
8013	24	0.3427223937092432
8013	25	0.36919456905682607
8013	26	0.40655945869666793
8013	27	0.1580555956977381
8013	28	0.21808314710762827
8013	29	0.08221869775309848
8013	30	0.28010997949728866
8013	31	0.18660614862022892
8013	32	-0.003144984530072222
8013	33	0.36126672911371654
8013	34	0.25051801212205077
8013	35	0.3990198976792923
8013	36	0.3097877045210568
8013	37	0.42726233411837067
8013	38	0.4740568842535662
8013	39	0.321656626817238
8020	0	-0.00324566155351753
8020	1	0.5655101329971036
8020	2	0.44017451834483945
8020	3	0.49996235184704535
8020	4	0.47755312605591455
8020	5	0.42002561050653436
8020	6	0.2990038562685453
8020	7	0.48097836042616976
8020	8	0.4596873579048994
8020	9	0.43099377107318454
8020	10	-0.02992846434465215
8020	11	0.41143636408356915
8020	12	0.2695083568689716
8020	13	0.34184183051085454
8020	14	0.3920646721837193
8020	15	0.34047965900187205
8020	16	0.4418923136728041
8020	17	0.4062834495724192
8020	18	0.3771396873018519
8020	19	0.39581563921604995
8020	20	0.21667843998173958
8020	21	0.46063804746172615
8020	22	0.565023520678495
8020	23	0.45597723665046863
8020	24	0.35932097239447824
8020	25	0.4612491362659871
